2018/6/1,3075.1372,3102.088,3059.7857,3084.7536,129872199
2018/6/4,3091.1909,3098.402,3076.9936,3083.4265,114593902
2018/6/5,3114.2055,3114.7687,3080.0457,3088.0076,118735592
2018/6/6,3115.1803,3117.5251,3103.5329,3109.1746,120196135
