
trade_time,RB1911,RB1912,RB2001,RB2002,RB2003,RB2004
2019-10-25 14:45:00,3487.0,3428.0,3330.0,3206.0,3200.0,3217.0
2019-10-25 14:50:00,3487.0,3428.0,3333.0,3203.0,3200.0,3217.0
2019-10-25 14:55:00,3487.0,3428.0,3335.0,3203.0,3200.0,3217.0
2019-10-25 15:00:00,3487.0,3428.0,3344.0,3206.0,3209.0,3217.0
2019-10-25 21:00:00,3481.0,3422.0,3320.0,3197.0,3183.0,3207.0
2019-10-25 21:05:00,3558.0,3422.0,3317.0,3197.0,3183.0,3207.0
2019-10-25 21:10:00,3504.0,3403.0,3317.0,3197.0,3183.0,3207.0
2019-10-25 21:15:00,3504.0,3410.0,3323.0,3197.0,3183.0,3207.0
2019-10-25 21:20:00,3504.0,3414.0,3321.0,3201.0,3183.0,3207.0
2019-10-25 21:25:00,3504.0,3415.0,3319.0,3201.0,3183.0,3207.0
2019-10-25 21:30:00,3504.0,3415.0,3312.0,3195.0,3183.0,3207.0
2019-10-25 21:35:00,3502.0,3419.0,3316.0,3195.0,3183.0,3207.0
2019-10-25 21:40:00,3502.0,3412.0,3315.0,3195.0,3183.0,3207.0
2019-10-25 21:45:00,3502.0,3412.0,3319.0,3195.0,3183.0,3207.0
2019-10-25 21:50:00,3466.0,3420.0,3321.0,3195.0,3183.0,3207.0
2019-10-25 21:55:00,3466.0,3415.0,3321.0,3195.0,3197.0,3207.0
2019-10-25 22:00:00,3466.0,3415.0,3319.0,3195.0,3197.0,3207.0
2019-10-25 22:05:00,3466.0,3415.0,3320.0,3195.0,3197.0,3207.0
2019-10-25 22:10:00,3466.0,3415.0,3321.0,3203.0,3192.0,3207.0
2019-10-25 22:15:00,3466.0,3415.0,3323.0,3203.0,3192.0,3207.0
2019-10-25 22:20:00,3466.0,3415.0,3322.0,3203.0,3192.0,3207.0
2019-10-25 22:25:00,3466.0,3415.0,3323.0,3198.0,3192.0,3207.0
2019-10-25 22:30:00,3466.0,3414.0,3324.0,3198.0,3192.0,3207.0
2019-10-25 22:35:00,3466.0,3418.0,3320.0,3202.0,3192.0,3207.0
2019-10-25 22:40:00,3466.0,3418.0,3316.0,3202.0,3192.0,3207.0
2019-10-25 22:45:00,3466.0,3418.0,3318.0,3202.0,3192.0,3207.0
2019-10-25 22:50:00,3466.0,3418.0,3320.0,3202.0,3192.0,3207.0
2019-10-25 22:55:00,3466.0,3418.0,3318.0,3202.0,3192.0,3207.0
2019-10-25 23:00:00,3466.0,3410.0,3311.0,3202.0,3197.0,3207.0
2019-10-28 09:05:00,3458.0,3440.0,3349.0,3220.0,3213.0,3241.0
2019-10-28 09:10:00,3499.0,3467.0,3363.0,3231.0,3227.0,3258.0
2019-10-28 09:15:00,3457.0,3455.0,3353.0,3227.0,3230.0,3258.0
2019-10-28 09:20:00,3457.0,3459.0,3353.0,3227.0,3222.0,3258.0
2019-10-28 09:25:00,3457.0,3459.0,3350.0,3225.0,3222.0,3258.0
2019-10-28 09:30:00,3457.0,3459.0,3348.0,3221.0,3222.0,3258.0
2019-10-28 09:35:00,3457.0,3459.0,3348.0,3221.0,3222.0,3258.0
2019-10-28 09:40:00,3457.0,3459.0,3339.0,3221.0,3212.0,3258.0
2019-10-28 09:45:00,3457.0,3459.0,3341.0,3220.0,3212.0,3258.0
2019-10-28 09:50:00,3457.0,3459.0,3345.0,3221.0,3212.0,3241.0
2019-10-28 09:55:00,3457.0,3459.0,3345.0,3221.0,3212.0,3241.0
2019-10-28 10:00:00,3457.0,3459.0,3344.0,3221.0,3212.0,3241.0
2019-10-28 10:05:00,3457.0,3459.0,3345.0,3222.0,3212.0,3241.0
2019-10-28 10:10:00,3457.0,3459.0,3348.0,3220.0,3212.0,3241.0
2019-10-28 10:15:00,3457.0,3442.0,3346.0,3220.0,3212.0,3241.0
2019-10-28 10:35:00,3457.0,3444.0,3345.0,3220.0,3212.0,3241.0
2019-10-28 10:40:00,3457.0,3444.0,3346.0,3220.0,3212.0,3241.0
2019-10-28 10:45:00,3457.0,3444.0,3351.0,3220.0,3218.0,3241.0
2019-10-28 10:50:00,3457.0,3447.0,3349.0,3220.0,3218.0,3241.0
2019-10-28 10:55:00,3457.0,3447.0,3354.0,3220.0,3219.0,3241.0
2019-10-28 11:00:00,3457.0,3447.0,3348.0,3220.0,3219.0,3241.0
2019-10-28 11:05:00,3457.0,3447.0,3344.0,3220.0,3219.0,3241.0
2019-10-28 11:10:00,3457.0,3447.0,3342.0,3220.0,3213.0,3241.0
2019-10-28 11:15:00,3457.0,3447.0,3344.0,3220.0,3213.0,3241.0
2019-10-28 11:20:00,3457.0,3434.0,3331.0,3214.0,3208.0,3241.0
2019-10-28 11:25:00,3457.0,3441.0,3335.0,3214.0,3208.0,3241.0
2019-10-28 11:30:00,3457.0,3441.0,3330.0,3214.0,3207.0,3241.0
2019-10-28 13:35:00,3457.0,3441.0,3327.0,3214.0,3207.0,3241.0
2019-10-28 13:40:00,3457.0,3430.0,3326.0,3213.0,3207.0,3241.0
2019-10-28 13:45:00,3457.0,3430.0,3328.0,3209.0,3201.0,3241.0
2019-10-28 13:50:00,3469.0,3430.0,3330.0,3201.0,3201.0,3225.0
2019-10-28 13:55:00,3469.0,3430.0,3331.0,3201.0,3208.0,3225.0
2019-10-28 14:00:00,3469.0,3430.0,3326.0,3201.0,3208.0,3225.0
2019-10-28 14:05:00,3469.0,3430.0,3325.0,3201.0,3200.0,3225.0
2019-10-28 14:10:00,3460.0,3430.0,3329.0,3201.0,3200.0,3225.0
2019-10-28 14:15:00,3460.0,3430.0,3329.0,3201.0,3200.0,3225.0
2019-10-28 14:20:00,3460.0,3430.0,3327.0,3201.0,3200.0,3225.0
2019-10-28 14:25:00,3460.0,3430.0,3330.0,3208.0,3200.0,3225.0
2019-10-28 14:30:00,3460.0,3430.0,3329.0,3209.0,3200.0,3225.0
2019-10-28 14:35:00,3460.0,3430.0,3325.0,3201.0,3200.0,3225.0
2019-10-28 14:40:00,3460.0,3430.0,3329.0,3205.0,3200.0,3225.0
2019-10-28 14:45:00,3460.0,3430.0,3333.0,3204.0,3200.0,3225.0
2019-10-28 14:50:00,3460.0,3430.0,3329.0,3204.0,3200.0,3225.0
2019-10-28 14:55:00,3487.0,3440.0,3329.0,3204.0,3200.0,3225.0
2019-10-28 15:00:00,3487.0,3441.0,3327.0,3204.0,3200.0,3225.0
2019-10-28 21:00:00,3487.0,3428.0,3347.0,3206.0,3209.0,3217.0
2019-10-28 21:05:00,3487.0,3452.0,3344.0,3216.0,3214.0,3217.0
2019-10-28 21:10:00,3487.0,3452.0,3343.0,3216.0,3214.0,3217.0
2019-10-28 21:15:00,3487.0,3452.0,3338.0,3218.0,3216.0,3217.0
2019-10-28 21:20:00,3487.0,3449.0,3342.0,3217.0,3216.0,3217.0
2019-10-28 21:25:00,3487.0,3449.0,3337.0,3217.0,3216.0,3217.0
2019-10-28 21:30:00,3487.0,3449.0,3339.0,3217.0,3212.0,3217.0
2019-10-28 21:35:00,3487.0,3449.0,3340.0,3217.0,3212.0,3217.0
2019-10-28 21:40:00,3487.0,3449.0,3339.0,3217.0,3212.0,3217.0
2019-10-28 21:45:00,3487.0,3449.0,3340.0,3209.0,3212.0,3217.0
2019-10-28 21:50:00,3487.0,3449.0,3337.0,3204.0,3202.0,3217.0
2019-10-28 21:55:00,3487.0,3449.0,3334.0,3213.0,3205.0,3217.0
2019-10-28 22:00:00,3487.0,3449.0,3337.0,3208.0,3205.0,3217.0
2019-10-28 22:05:00,3487.0,3449.0,3334.0,3208.0,3205.0,3217.0
2019-10-28 22:10:00,3487.0,3428.0,3338.0,3208.0,3209.0,3217.0
2019-10-28 22:15:00,3487.0,3428.0,3339.0,3208.0,3209.0,3217.0
2019-10-28 22:20:00,3487.0,3428.0,3335.0,3205.0,3209.0,3217.0
2019-10-28 22:25:00,3487.0,3428.0,3334.0,3205.0,3209.0,3217.0
2019-10-28 22:30:00,3487.0,3428.0,3339.0,3205.0,3209.0,3217.0
2019-10-28 22:35:00,3487.0,3428.0,3339.0,3205.0,3209.0,3217.0
2019-10-28 22:40:00,3487.0,3428.0,3339.0,3205.0,3209.0,3217.0
2019-10-28 22:45:00,3487.0,3428.0,3346.0,3217.0,3209.0,3217.0
2019-10-28 22:50:00,3487.0,3428.0,3345.0,3211.0,3209.0,3243.0
2019-10-28 22:55:00,3487.0,3428.0,3347.0,3211.0,3209.0,3250.0
2019-10-28 23:00:00,3487.0,3449.0,3352.0,3222.0,3219.0,3250.0
2019-10-29 09:05:00,3499.0,3422.0,3326.0,3210.0,3205.0,3225.0
2019-10-29 09:10:00,3499.0,3422.0,3326.0,3210.0,3205.0,3225.0
2019-10-29 09:15:00,3490.0,3422.0,3319.0,3201.0,3205.0,3225.0
2019-10-29 09:20:00,3490.0,3422.0,3320.0,3201.0,3205.0,3225.0
2019-10-29 09:25:00,3490.0,3422.0,3324.0,3201.0,3205.0,3225.0
2019-10-29 09:30:00,3490.0,3422.0,3321.0,3201.0,3205.0,3225.0
2019-10-29 09:35:00,3486.0,3422.0,3324.0,3201.0,3205.0,3225.0
2019-10-29 09:40:00,3505.0,3432.0,3323.0,3201.0,3205.0,3225.0
2019-10-29 09:45:00,3505.0,3432.0,3328.0,3201.0,3205.0,3225.0
2019-10-29 09:50:00,3505.0,3432.0,3328.0,3204.0,3205.0,3225.0
2019-10-29 09:55:00,3505.0,3434.0,3324.0,3204.0,3205.0,3225.0
2019-10-29 10:00:00,3505.0,3434.0,3328.0,3204.0,3205.0,3225.0
2019-10-29 10:05:00,3505.0,3434.0,3328.0,3204.0,3205.0,3225.0
2019-10-29 10:10:00,3505.0,3434.0,3326.0,3204.0,3205.0,3225.0
2019-10-29 10:15:00,3505.0,3434.0,3332.0,3216.0,3207.0,3225.0
2019-10-29 10:35:00,3505.0,3422.0,3335.0,3209.0,3207.0,3225.0
2019-10-29 10:40:00,3505.0,3435.0,3333.0,3209.0,3207.0,3225.0
2019-10-29 10:45:00,3505.0,3440.0,3348.0,3209.0,3207.0,3225.0
2019-10-29 10:50:00,3505.0,3445.0,3343.0,3217.0,3207.0,3225.0
2019-10-29 10:55:00,3505.0,3445.0,3343.0,3217.0,3207.0,3225.0
2019-10-29 11:00:00,3505.0,3445.0,3342.0,3217.0,3207.0,3225.0
2019-10-29 11:05:00,3505.0,3445.0,3344.0,3217.0,3207.0,3225.0
2019-10-29 11:10:00,3505.0,3445.0,3341.0,3217.0,3207.0,3225.0
2019-10-29 11:15:00,3505.0,3445.0,3344.0,3217.0,3207.0,3225.0
2019-10-29 11:20:00,3505.0,3455.0,3346.0,3217.0,3207.0,3225.0
2019-10-29 11:25:00,3505.0,3455.0,3346.0,3229.0,3221.0,3252.0
2019-10-29 11:30:00,3505.0,3455.0,3352.0,3220.0,3222.0,3252.0
2019-10-29 13:35:00,3505.0,3446.0,3354.0,3227.0,3222.0,3252.0
2019-10-29 13:40:00,3484.0,3455.0,3355.0,3226.0,3218.0,3251.0
2019-10-29 13:45:00,3484.0,3455.0,3349.0,3229.0,3226.0,3251.0
2019-10-29 13:50:00,3484.0,3455.0,3349.0,3226.0,3223.0,3251.0
2019-10-29 13:55:00,3484.0,3455.0,3346.0,3226.0,3223.0,3251.0
2019-10-29 14:00:00,3484.0,3437.0,3345.0,3225.0,3223.0,3251.0
2019-10-29 14:05:00,3469.0,3435.0,3348.0,3225.0,3223.0,3251.0
2019-10-29 14:10:00,3501.0,3435.0,3347.0,3221.0,3225.0,3251.0
2019-10-29 14:15:00,3501.0,3435.0,3349.0,3221.0,3225.0,3251.0
2019-10-29 14:20:00,3501.0,3441.0,3348.0,3221.0,3225.0,3251.0
2019-10-29 14:25:00,3501.0,3441.0,3345.0,3220.0,3225.0,3251.0
2019-10-29 14:30:00,3501.0,3441.0,3346.0,3220.0,3225.0,3251.0
2019-10-29 14:35:00,3501.0,3441.0,3348.0,3220.0,3225.0,3251.0
2019-10-29 14:40:00,3501.0,3441.0,3352.0,3224.0,3225.0,3251.0
2019-10-29 14:45:00,3501.0,3441.0,3352.0,3226.0,3225.0,3251.0
2019-10-29 14:50:00,3501.0,3441.0,3347.0,3226.0,3225.0,3251.0
2019-10-29 14:55:00,3501.0,3441.0,3349.0,3226.0,3225.0,3251.0
2019-10-29 15:00:00,3501.0,3441.0,3348.0,3226.0,3225.0,3251.0
2019-10-29 21:00:00,3487.0,3441.0,3331.0,3204.0,3200.0,3225.0
2019-10-29 21:05:00,3487.0,3441.0,3336.0,3204.0,3200.0,3225.0
2019-10-29 21:10:00,3487.0,3441.0,3341.0,3204.0,3200.0,3225.0
2019-10-29 21:15:00,3487.0,3441.0,3339.0,3210.0,3200.0,3225.0
2019-10-29 21:20:00,3487.0,3435.0,3336.0,3210.0,3200.0,3225.0
2019-10-29 21:25:00,3487.0,3435.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 21:30:00,3487.0,3435.0,3330.0,3209.0,3200.0,3225.0
2019-10-29 21:35:00,3487.0,3428.0,3333.0,3209.0,3200.0,3225.0
2019-10-29 21:40:00,3487.0,3422.0,3332.0,3209.0,3200.0,3225.0
2019-10-29 21:45:00,3487.0,3422.0,3332.0,3213.0,3200.0,3225.0
2019-10-29 21:50:00,3487.0,3428.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 21:55:00,3487.0,3422.0,3337.0,3210.0,3200.0,3225.0
2019-10-29 22:00:00,3487.0,3422.0,3337.0,3210.0,3200.0,3225.0
2019-10-29 22:05:00,3487.0,3422.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 22:10:00,3487.0,3422.0,3338.0,3210.0,3200.0,3225.0
2019-10-29 22:15:00,3487.0,3422.0,3338.0,3210.0,3200.0,3225.0
2019-10-29 22:20:00,3499.0,3428.0,3337.0,3210.0,3200.0,3225.0
2019-10-29 22:25:00,3499.0,3428.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 22:30:00,3499.0,3428.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 22:35:00,3499.0,3428.0,3337.0,3210.0,3200.0,3225.0
2019-10-29 22:40:00,3499.0,3428.0,3333.0,3210.0,3200.0,3225.0
2019-10-29 22:45:00,3499.0,3422.0,3334.0,3210.0,3200.0,3225.0
2019-10-29 22:50:00,3499.0,3422.0,3335.0,3210.0,3200.0,3225.0
2019-10-29 22:55:00,3499.0,3422.0,3330.0,3210.0,3200.0,3225.0
2019-10-29 23:00:00,3499.0,3422.0,3327.0,3210.0,3200.0,3225.0
